year,school_id,province_id,subject_category_id,min_score,min_rank
2024,宁波诺丁汉大学,29,3,457,
2024,西交利物浦大学,29,3,456,
2024,北京师范大学-香港浸会大学联合国际学院,29,3,435,
2024,东北大学秦皇岛分校,29,3,496,
2024,复旦大学医学院,29,3,516,
2024,中国石油大学(北京)克拉玛依校区,29,3,459,
2024,山东大学威海分校,29,3,530,
2024,西南大学(荣昌校区),29,3,490,
2024,天津商业大学,29,3,435,
2024,上海应用技术大学,29,3,425,
2024,兰州大学,29,3,493,
2024,新疆师范大学,29,3,427,
2024,同济大学,29,3,564,
